"","Date","Close","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"610",2019-06-07,96.54,-0.875,-1,1.65,1.705,2,-0.291666666666667,-0.333333333333333,0.55,0.568333333333333,0.666666666666667,-0.333333333333333,-1,1,0.333333333333333,0.333333333333333
"611",2019-06-10,96.76,-1.1875,2,0.55,1.893,1,-0.197916666666667,0.333333333333333,0.0916666666666667,0.3155,0.166666666666667,-0.333333333333333,-0.333333333333333,0,-0.333333333333333,-0.333333333333333
"612",2019-06-11,96.69,1.30833333333333,0,1.45,5.88,-2,0.436111111111111,0,0.483333333333333,1.96,-0.666666666666667,1,-1,0.333333333333333,1,-1
"613",2019-06-12,97,0.822916666666667,1,-0.75,7.883,4,0.137152777777778,0.166666666666667,-0.125,1.31383333333333,0.666666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333
"614",2019-06-13,97.01,1.39935,0,0.5,8.162,4,0.233224999999999,0,0.0833333333333333,1.36033333333333,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.333333333333333
"615",2019-06-14,97.45,-2.21875,9,7.55,8.833,9,-0.5546875,2.25,1.8875,2.20825,2.25,-0.5,0,0.5,0.5,0.5
"616",2019-06-17,97.56,-0.125,1,0.8,0.453,0,-0.0625,0.5,0.4,0.2265,0,-1,0,0,0,0
"617",2019-06-18,97.64,4.94880952380952,5,5.35,30.81,4,0.989761904761905,1,1.07,6.162,0.8,1,0.6,0.6,1,0.2
"618",2019-06-19,97.12,-1.0005011904762,12,13.7,27.099,24,-0.1429287414966,1.71428571428571,1.95714285714286,3.87128571428571,3.42857142857143,0.142857142857143,0.428571428571429,1,1,1
"619",2019-06-20,96.63,2.91666666666667,5,5.15,5.656,2,0.972222222222222,1.66666666666667,1.71666666666667,1.88533333333333,0.666666666666667,0.333333333333333,0.333333333333333,1,1,-0.333333333333333
"620",2019-06-21,96.09,0.99375,0,1.95,4.625,2,0.33125,0,0.65,1.54166666666667,0.666666666666667,1,-0.333333333333333,1,1,0.333333333333333
"621",2019-06-24,95.98,-0.427083333333333,1,1.55,6.308,7,-0.106770833333333,0.25,0.3875,1.577,1.75,0,-0.5,1,1,0.5
"622",2019-06-25,96.14,0.685416666666667,1,2,1.273,0,0.685416666666667,1,2,1.273,0,1,1,1,1,-1
"623",2019-06-26,96.21,0.398809523809524,2,1.75,4.921,4,0.132936507936508,0.666666666666667,0.583333333333333,1.64033333333333,1.33333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,1,0.333333333333333
"624",2019-06-27,96.21,-0.6375,-2,-3.5,5.275,3,-0.2125,-0.666666666666667,-1.16666666666667,1.75833333333333,1,-1,-1,-1,0.333333333333333,-0.333333333333333
"625",2019-06-28,96.11,0.5,-3,-2,-2.489,-1,0.166666666666667,-1,-0.666666666666667,-0.829666666666667,-0.333333333333333,-0.333333333333333,-1,-1,0.333333333333333,-0.333333333333333
"626",2019-07-01,96.84,-0.64151785714286,1,3.05,12.402,6,-0.106919642857143,0.166666666666667,0.508333333333333,2.067,1,-0.333333333333333,-0.666666666666667,0,1,0.333333333333333
"627",2019-07-02,96.73,1.16666666666667,-1,0.25,5.287,1,0.38888888888889,-0.333333333333333,0.0833333333333333,1.76233333333333,0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333
"628",2019-07-03,96.77,1.90327380952381,1,3.65,5.289,2,0.634424603174603,0.333333333333333,1.21666666666667,1.763,0.666666666666667,1,-0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333
"629",2019-07-04,96.77,0.416666666666667,0,0.8,-0.874,-1,0.416666666666667,0,0.8,-0.874,-1,1,-1,1,-1,-1
"630",2019-07-05,97.17,-0.5,5,3.05,5.789,4,-0.125,1.25,0.7625,1.44725,1,-0.5,0.5,0.5,0.5,0
"631",2019-07-08,97.38,1.26041666666667,0,0.35,1.075,5,0.630208333333333,0,0.175,0.5375,2.5,1,-1,0,0,1
"632",2019-07-09,97.49,-2.72083333333334,-2,1.8,6.79,0,-0.906944444444446,-0.666666666666667,0.6,2.26333333333333,0,-0.333333333333333,-0.333333333333333,1,1,-0.333333333333333
"633",2019-07-10,97.1,1.99791666666667,2,0.1,3.345,2,0.399583333333333,0.4,0.02,0.669,0.4,0.2,-0.2,-0.6,0.2,-0.2
"634",2019-07-11,97.05,1.38541666666666,4,4.25,2.96,6,0.461805555555555,1.33333333333333,1.41666666666667,0.986666666666667,2,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1
"635",2019-07-12,96.81,0.8875,2,1.45,5.852,5,0.295833333333333,0.666666666666667,0.483333333333333,1.95066666666667,1.66666666666667,0.333333333333333,-0.333333333333333,0.333333333333333,1,0.333333333333333
"636",2019-07-15,96.93,0.604166666666667,3,2.65,9.253,3,0.151041666666667,0.75,0.6625,2.31325,0.75,0.5,0,0.5,1,0
"637",2019-07-16,97.39,1.99583333333334,4,5.1,15.807,4,0.498958333333334,1,1.275,3.95175,1,1,0,0.5,1,0
"638",2019-07-17,97.22,-0.219940476190476,-3,-2,5.424,0,-0.0439880952380952,-0.6,-0.4,1.0848,0,-0.2,-0.6,-1,1,-0.6
"639",2019-07-18,96.79,-2.234375,5,4.55,30.324,6,-0.279296875,0.625,0.56875,3.7905,0.75,0,-0.25,-0.25,1,-0.25
"640",2019-07-19,97.15,1.92916666666667,6,3.3,7.472,3,0.482291666666668,1.5,0.825,1.868,0.75,0,1,0.5,0.5,0
"641",2019-07-22,97.26,0.5625,1,0.9,0.327,0,0.5625,1,0.9,0.327,0,1,1,1,1,-1
"642",2019-07-23,97.7,-0.4375,1,0.9,1.872,-2,-0.21875,0.5,0.45,0.936,-1,-1,0,0,0,0
"643",2019-07-24,97.73,1.78541666666667,0,3.05,2.136,0,0.446354166666667,0,0.7625,0.534,0,0.5,-0.5,1,0,-0.5
"644",2019-07-25,97.82,0.6875,-4,-1.8,-1.113,-1,0.34375,-2,-0.9,-0.5565,-0.5,1,-1,0,0,0
"645",2019-07-26,98.01,5.46601666666666,6,3.6,20.449,1,1.09320333333333,1.2,0.72,4.0898,0.2,0.6,-0.2,0.2,0.6,-0.2
"646",2019-07-29,98.04,1.31458333333333,0,2.95,3.723,0,0.328645833333333,0,0.7375,0.93075,0,1,-0.5,0.5,0,0
"647",2019-07-30,98.05,0.84375,0,0.35,4.795,4,0.421875,0,0.175,2.3975,2,1,-1,0,1,1
"648",2019-07-31,98.52,-0.72083333333333,-9,-2.75,7.944,-5,-0.120138888888888,-1.5,-0.458333333333333,1.324,-0.833333333333333,-0.333333333333333,-1,-0.333333333333333,1,-0.333333333333333
"649",2019-08-01,98.37,1.52083333333333,-1,0.7,4.608,-2,0.253472222222222,-0.166666666666667,0.116666666666667,0.768,-0.333333333333333,0.333333333333333,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333
"650",2019-08-02,98.07,0.979166666666667,0,-0.4,1.682,0,0.979166666666667,0,-0.4,1.682,0,1,-1,-1,1,-1
"651",2019-08-05,97.52,-0.53125,-4,-1.3,4.043,-3,-0.177083333333333,-1.33333333333333,-0.433333333333333,1.34766666666667,-1,0.333333333333333,-1,0.333333333333333,1,-0.333333333333333
"652",2019-08-06,97.63,1.36875,4,2.85,5.102,6,1.36875,4,2.85,5.102,6,1,1,1,1,1
"653",2019-08-07,97.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654",2019-08-08,97.62,0.991666666666666,5,3.15,10.462,10,0.495833333333333,2.5,1.575,5.231,5,1,1,1,1,1
"655",2019-08-09,97.49,2.01875,6,2.85,5.658,8,0.672916666666667,2,0.95,1.886,2.66666666666667,1,0.333333333333333,0.333333333333333,1,1
"656",2019-08-12,97.38,0.0916666666666664,-5,-2.75,-0.321,-6,0.0229166666666666,-1.25,-0.6875,-0.08025,-1.5,0.5,-1,-0.5,-0.5,-1
"657",2019-08-13,97.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658",2019-08-14,97.99,-0.878472222222222,-5,-3.85,0.888,-6,-0.292824074074074,-1.66666666666667,-1.28333333333333,0.296,-2,-0.333333333333333,-1,-1,0.333333333333333,-1
"659",2019-08-15,98.14,-0.649305555555556,-1,-1.25,-0.161,-2,-0.324652777777778,-0.5,-0.625,-0.0805,-1,-1,-1,0,0,-1
"660",2019-08-16,98.14,0.306051587301587,-4,-0.7,4.148,-4,0.153025793650794,-2,-0.35,2.074,-2,0,-1,-1,1,-1
"661",2019-08-19,98.35,-1.3125,0,-1,-1.491,1,-0.65625,0,-0.5,-0.7455,0.5,-1,0,0,0,0
"662",2019-08-20,98.19,-0.9375,-1,-0.1,0.242,-1,-0.9375,-1,-0.1,0.242,-1,-1,-1,-1,1,-1
"663",2019-08-21,98.3,-1.09375,-3,-3.05,4.19,-4,-0.273437500000001,-0.75,-0.7625,1.0475,-1,-0.5,-0.5,-0.5,1,-0.5
"664",2019-08-22,98.17,-0.091666666666667,1,0.2,2.093,-1,-0.0458333333333335,0.5,0.1,1.0465,-0.5,0,0,0,1,-1
"665",2019-08-23,97.64,3.51041666666667,-4,-2.55,7.447,-8,0.877604166666668,-1,-0.6375,1.86175,-2,1,-0.5,-0.5,1,-1
"666",2019-08-26,98.08,1.86458333333333,8,5.55,8.714,8,0.466145833333333,2,1.3875,2.1785,2,0.5,1,1,1,0.5
"667",2019-08-27,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",2019-08-28,98.21,0.139880952380953,1,0.65,0.895,2,0.0699404761904765,0.5,0.325,0.4475,1,0,0,1,0,0
"669",2019-08-29,98.46,-0.84375,2,-0.9,2.312,0,-0.28125,0.666666666666667,-0.3,0.770666666666667,0,-0.333333333333333,0.333333333333333,-0.333333333333333,1,-0.333333333333333
"670",2019-08-30,98.92,-0.0863095238095238,0,-0.1,-0.341,-2,-0.0863095238095238,0,-0.1,-0.341,-2,-1,-1,-1,-1,-1
"671",2019-09-02,99.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",2019-09-03,99,0.458333333333333,-1,2.05,4.195,0,0.458333333333333,-1,2.05,4.195,0,1,-1,1,1,-1
"673",2019-09-04,98.45,-0.279166666666667,-1,-2,4.2,2,-0.139583333333334,-0.5,-1,2.1,1,0,-1,-1,1,0
"674",2019-09-05,98.41,-0.8125,-1,-0.35,1.037,-1,-0.8125,-1,-0.35,1.037,-1,-1,-1,-1,1,-1
"675",2019-09-06,98.39,1.84583333333333,5,2.9,4.149,3,0.615277777777778,1.66666666666667,0.966666666666667,1.383,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"676",2019-09-09,98.28,1.16666666666667,0,2.75,2.986,0,1.16666666666667,0,2.75,2.986,0,1,-1,1,1,-1
"677",2019-09-10,98.33,0.416666666666667,1,0.7,-0.124,1,0.416666666666667,1,0.7,-0.124,1,1,1,1,-1,1
"678",2019-09-11,98.64,0.46875,1,0.8,4.36,3,0.234375,0.5,0.4,2.18,1.5,0,0,0,1,1
"679",2019-09-12,98.31,0.99166666666667,3,4,5.839,3,0.330555555555557,1,1.33333333333333,1.94633333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333
"680",2019-09-13,98.26,-1.1,4,2.05,6.149,5,-0.366666666666667,1.33333333333333,0.683333333333333,2.04966666666667,1.66666666666667,-0.333333333333333,-0.333333333333333,0.333333333333333,1,0.333333333333333
"681",2019-09-16,98.61,-0.947916666666667,-10,-5.55,-2.856,-10,-0.189583333333333,-2,-1.11,-0.5712,-2,-0.2,-1,-1,-0.6,-1
"682",2019-09-17,98.26,1.23333333333333,-3,0.25,6.069,0,0.616666666666666,-1.5,0.125,3.0345,0,1,-1,0,1,0
"683",2019-09-18,98.56,0.06875,5,9.05,20.839,8,0.01375,1,1.81,4.1678,1.6,-0.2,0.2,1,0.6,0.2
"684",2019-09-19,98.27,0.947916666666667,3,3.5,9.92,0,0.315972222222222,1,1.16666666666667,3.30666666666667,0,1,0.333333333333333,1,1,-0.333333333333333
"685",2019-09-20,98.27,1.42708333333333,-1,0.5,0.639,-2,0.713541666666667,-0.5,0.25,0.3195,-1,1,-1,0,0,-1
"686",2019-09-23,98.6,-3.43839285714286,-4,-0.5,1.264,-4,-0.573065476190476,-0.666666666666667,-0.0833333333333334,0.210666666666667,-0.666666666666667,-1,-0.666666666666667,0.333333333333333,0,-0.666666666666667
"687",2019-09-24,98.34,-0.125,-1,-1,-0.323,-1,-0.125,-1,-1,-0.323,-1,-1,-1,-1,-1,-1
"688",2019-09-25,99.04,-3.28422619047619,-7,-7.5,22.56,-1,-0.821056547619048,-1.75,-1.875,5.64,-0.25,0,-0.5,-1,1,-0.5
"689",2019-09-26,99.13,0.5625,-2,-1.6,-0.209,-4,0.28125,-1,-0.8,-0.1045,-2,1,-1,0,0,-1
"690",2019-09-27,99.13,0.5625,-1,0,0.93,1,0.5625,-1,0,0.93,1,1,-1,-1,1,1
"691",2019-09-30,99.38,-1.68229166666667,4,5.5,18.435,10,-0.280381944444445,0.666666666666667,0.916666666666667,3.0725,1.66666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667
"692",2019-10-01,99.13,-0.145833333333333,1,0.1,9.653,4,-0.048611111111111,0.333333333333333,0.0333333333333333,3.21766666666667,1.33333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,1,1
"693",2019-10-02,99.02,0.875,-2,-3.45,4.676,-1,0.291666666666667,-0.666666666666667,-1.15,1.55866666666667,-0.333333333333333,0.333333333333333,-1,-1,1,-0.333333333333333
"694",2019-10-03,98.86,0.75,2,0.9,4.669,3,0.375,1,0.45,2.3345,1.5,0,0,0,0,0
"695",2019-10-04,98.81,1.67916666666667,0,0.1,3.997,-1,0.839583333333335,0,0.05,1.9985,-0.5,1,0,0,1,-1
"696",2019-10-07,98.97,0.260416666666667,3,-0.85,3.645,1,0.130208333333333,1.5,-0.425,1.8225,0.5,0,0,0,1,0
"697",2019-10-08,98.97,0.145833333333333,3,3.75,4.041,2,0.0729166666666666,1.5,1.875,2.0205,1,0,1,1,1,1
"698",2019-10-09,99.12,0.75,-2,-1.9,1.08,-4,0.75,-2,-1.9,1.08,-4,1,-1,-1,1,-1
"699",2019-10-10,98.7,-0.625,-2,-1.25,2.159,1,-0.625,-2,-1.25,2.159,1,-1,-1,-1,1,1
"700",2019-10-11,98.3,-0.3125,0,0.85,-2.079,-1,-0.3125,0,0.85,-2.079,-1,-1,-1,1,-1,-1
"701",2019-10-14,98.45,-0.458333333333333,1,1.95,5.267,1,-0.458333333333333,1,1.95,5.267,1,-1,1,1,1,1
"702",2019-10-15,98.29,0.458333333333333,1,0.4,2.032,3,0.458333333333333,1,0.4,2.032,3,1,1,1,1,1
"703",2019-10-16,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704",2019-10-17,97.61,-0.375,2,3.45,5.254,4,-0.1875,1,1.725,2.627,2,0,0,1,1,1
"705",2019-10-18,97.28,-1.25833333333333,0,-0.15,6.155,-2,-0.629166666666667,0,-0.075,3.0775,-1,-1,-1,0,1,-1
"706",2019-10-21,97.33,0.895833333333333,3,1.55,6.471,4,0.447916666666667,1.5,0.775,3.2355,2,0,1,1,1,1
"707",2019-10-22,97.53,-0.916666666666667,-1,0.95,1.286,-1,-0.916666666666667,-1,0.95,1.286,-1,-1,-1,1,1,-1
"708",2019-10-23,97.49,-0.533333333333333,0,1.15,7.243,3,-0.177777777777778,0,0.383333333333333,2.41433333333333,1,0.333333333333333,-0.333333333333333,0.333333333333333,1,-0.333333333333333
"709",2019-10-24,97.63,-1.8125,-1,-0.15,-1.757,0,-1.8125,-1,-0.15,-1.757,0,-1,-1,-1,-1,-1
"710",2019-10-25,97.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711",2019-10-28,97.76,0.958333333333333,-3,-2.05,-0.241,-5,0.479166666666667,-1.5,-1.025,-0.1205,-2.5,1,-1,0,0,-1
"712",2019-10-29,97.69,1.73958333333333,2,2.1,5.507,3,1.73958333333333,2,2.1,5.507,3,1,1,1,1,1
"713",2019-10-30,97.65,0.541666666666667,0,1.15,2.739,2,0.270833333333333,0,0.575,1.3695,1,1,-1,1,1,0
"714",2019-10-31,97.35,-0.354166666666667,1,1.2,4.294,2,-0.118055555555556,0.333333333333333,0.4,1.43133333333333,0.666666666666667,0.333333333333333,-0.333333333333333,0.333333333333333,1,-0.333333333333333
"715",2019-11-01,97.24,-0.0291666666666666,0,1.15,0.611,1,-0.0291666666666666,0,1.15,0.611,1,-1,-1,1,1,1
"716",2019-11-04,97.5,0.03958333333333,3,3.7,6.092,5,0.019791666666665,1.5,1.85,3.046,2.5,0,1,1,1,1
"717",2019-11-05,97.98,3.88541666666666,5,4.9,10.014,6,1.94270833333333,2.5,2.45,5.007,3,1,1,1,1,1
"718",2019-11-06,97.95,5.96875,0,-1.1,2.072,4,1.98958333333333,0,-0.366666666666667,0.690666666666667,1.33333333333333,1,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"719",2019-11-07,98.14,-1.40416666666667,1,0.05,3.339,3,-0.702083333333334,0.5,0.025,1.6695,1.5,-1,0,0,1,0
"720",2019-11-08,98.35,1.86458333333334,2,1.65,3.67,3,0.93229166666667,1,0.825,1.835,1.5,0,0,0,1,0
"721",2019-11-11,98.2,0.48125,-1,-1.2,2.709,0,0.48125,-1,-1.2,2.709,0,1,-1,-1,1,-1
"722",2019-11-12,98.31,-0.933333333333337,6,3,14.119,9,-0.311111111111112,2,1,4.70633333333333,3,-0.333333333333333,1,1,1,1
"723",2019-11-13,98.37,0.585416666666667,4,1.1,8.257,4,0.292708333333334,2,0.55,4.1285,2,1,1,0,1,1
"724",2019-11-14,98.16,1.57083333333333,2,1.45,3.492,1,1.57083333333333,2,1.45,3.492,1,1,1,1,1,1
"725",2019-11-15,98,0.6375,1,1.1,1.771,2,0.6375,1,1.1,1.771,2,1,1,1,1,1
"726",2019-11-18,97.79,2.11666666666667,5,1.4,5.643,6,0.705555555555556,1.66666666666667,0.466666666666667,1.881,2,0.333333333333333,1,-0.333333333333333,1,1
"727",2019-11-19,97.86,2.02083333333333,0,0.8,5.045,2,0.673611111111111,0,0.266666666666667,1.68166666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,1,0.333333333333333
"728",2019-11-20,97.93,0.479166666666667,0,0.5,2.149,3,0.239583333333334,0,0.25,1.0745,1.5,0,-1,0,1,1
"729",2019-11-21,97.99,-0.458333333333333,2,0.5,2.786,4,-0.229166666666666,1,0.25,1.393,2,0,0,0,0,1
"730",2019-11-22,98.27,-0.645833333333333,3,1.4,1.827,3,-0.645833333333333,3,1.4,1.827,3,-1,1,1,1,1
"731",2019-11-25,98.32,2.13685,3,2.7,8.736,4,0.712283333333333,1,0.9,2.912,1.33333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333
"732",2019-11-26,98.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733",2019-11-27,98.37,1.06458333333333,2,4.5,7.718,3,1.06458333333333,2,4.5,7.718,3,1,1,1,1,1
"734",2019-11-28,98.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735",2019-11-29,98.27,-0.4375,1,0.7,1.859,-1,-0.4375,1,0.7,1.859,-1,-1,1,1,1,-1
"736",2019-12-02,97.86,0.352777777777778,-2,-0.25,2.866,-1,0.352777777777778,-2,-0.25,2.866,-1,1,-1,-1,1,-1
"737",2019-12-03,97.74,1.54077380952381,-2,-1.05,2.33,3,1.54077380952381,-2,-1.05,2.33,3,1,-1,-1,1,1
"738",2019-12-04,97.65,0.913690476190477,1,-0.6,3.92,4,0.456845238095238,0.5,-0.3,1.96,2,0,0,0,1,1
"739",2019-12-05,97.41,-0.34375,2,0.4,3.262,1,-0.34375,2,0.4,3.262,1,-1,1,1,1,1
"740",2019-12-06,97.7,2.40833333333333,1,1.1,4.352,3,1.20416666666667,0.5,0.55,2.176,1.5,0,0,0,1,0
"741",2019-12-09,97.64,-0.360416666666667,-1,3.55,4.915,-3,-0.0901041666666667,-0.25,0.8875,1.22875,-0.75,-0.5,-0.5,1,0.5,-0.5
"742",2019-12-10,97.41,-0.197916666666666,1,1,6.576,3,-0.098958333333333,0.5,0.5,3.288,1.5,0,0,0,1,0
"743",2019-12-11,97.41,2.125,4,3.6,1.548,2,1.0625,2,1.8,0.774,1,1,1,1,1,0
"744",2019-12-12,97.4,2.27529761904762,3,5.05,4.613,4,1.13764880952381,1.5,2.525,2.3065,2,1,0,1,1,1
"745",2019-12-13,97.17,0.225044444444445,3,2.3,9.805,4,0.075014814814815,1,0.766666666666667,3.26833333333333,1.33333333333333,0.333333333333333,0.333333333333333,1,1,1
"746",2019-12-16,97.02,1.35565476190476,0,2.6,5.522,4,0.451884920634921,0,0.866666666666667,1.84066666666667,1.33333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,1,0.333333333333333
"747",2019-12-17,97.22,1.58988095238096,5,3.7,5.992,5,0.794940476190478,2.5,1.85,2.996,2.5,1,1,1,1,1
"748",2019-12-18,97.4,-0.179166666666666,3,2.8,3.569,4,-0.0597222222222221,1,0.933333333333333,1.18966666666667,1.33333333333333,-0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333
"749",2019-12-19,97.38,-0.427083333333333,4,0.85,8.375,7,-0.213541666666667,2,0.425,4.1875,3.5,0,1,0,1,1
"750",2019-12-20,97.69,1.275,3,2.55,4.25,2,1.275,3,2.55,4.25,2,1,1,1,1,1
"751",2019-12-23,97.66,1.08333333333333,-1,1.85,2.231,2,0.541666666666667,-0.5,0.925,1.1155,1,1,-1,1,1,0
"752",2019-12-24,97.65,0.26875,0,-0.4,1.239,-3,0.26875,0,-0.4,1.239,-3,1,-1,-1,1,-1
"753",2019-12-25,97.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754",2019-12-26,97.53,-0.21875,1,1.7,1.428,1,-0.21875,1,1.7,1.428,1,-1,1,1,1,1
"755",2019-12-27,96.92,0.908333333333334,4,4.4,8.856,6,0.302777777777778,1.33333333333333,1.46666666666667,2.952,2,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333
"756",2019-12-30,96.74,0.270833333333333,3,2.9,4.108,3,0.135416666666666,1.5,1.45,2.054,1.5,0,0,1,1,1
"757",2019-12-31,96.39,1.25347222222222,15,10.9,29.149,11,0.313368055555555,3.75,2.725,7.28725,2.75,0.5,1,1,1,0.5
"758",2020-01-01,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759",2020-01-02,96.85,1.375,2,1.9,3.303,2,1.375,2,1.9,3.303,2,1,1,1,1,1
"760",2020-01-03,96.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",2020-01-06,96.67,1.22916666666667,2,2,3.07,1,0.409722222222222,0.666666666666667,0.666666666666667,1.02333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,-0.333333333333333
"762",2020-01-07,97,1.075,3,1.05,2.612,1,0.358333333333333,1,0.35,0.870666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"763",2020-01-08,97.3,-0.575,0,-1.35,3.494,1,-0.575,0,-1.35,3.494,1,-1,-1,-1,1,1
"764",2020-01-09,97.45,2.3125,1,0.85,0.597,-1,2.3125,1,0.85,0.597,-1,1,1,1,1,-1
"765",2020-01-10,97.36,-1.0625,0,0.75,4.191,1,-1.0625,0,0.75,4.191,1,-1,-1,1,1,1
"766",2020-01-13,97.34,2.71041666666667,-1,0.45,5.339,4,0.903472222222222,-0.333333333333333,0.15,1.77966666666667,1.33333333333333,1,-0.333333333333333,-0.333333333333333,1,0.333333333333333
"767",2020-01-14,97.37,0.135416666666667,0,0.6,-0.235,0,0.135416666666667,0,0.6,-0.235,0,1,-1,1,-1,-1
"768",2020-01-15,97.23,0.376433333333333,0,0.9,4.91,3,0.188216666666667,0,0.45,2.455,1.5,0,0,1,1,1
"769",2020-01-16,97.32,2.79166666666667,5,5.6,7.958,6,1.39583333333334,2.5,2.8,3.979,3,1,1,1,1,1
"770",2020-01-17,97.61,1.63541666666667,3,3.5,5.532,0,0.545138888888889,1,1.16666666666667,1.844,0,1,0.333333333333333,1,1,0.333333333333333
"771",2020-01-20,97.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772",2020-01-21,97.53,-1.45833333333333,1,-0.45,6.934,0,-0.486111111111111,0.333333333333333,-0.15,2.31133333333333,0,-1,0.333333333333333,-0.333333333333333,1,-0.333333333333333
"773",2020-01-22,97.53,-0.388392857142857,1,-4.2,7.356,1,-0.129464285714286,0.333333333333333,-1.4,2.452,0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333,1,-0.333333333333333
"774",2020-01-23,97.69,0.4375,-3,-1.8,1.485,0,0.4375,-3,-1.8,1.485,0,1,-1,-1,1,-1
"775",2020-01-24,97.85,-0.7625,-3,-1.75,-0.102,-4,-0.7625,-3,-1.75,-0.102,-4,-1,-1,-1,-1,-1
"776",2020-01-27,97.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777",2020-01-28,98.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778",2020-01-29,97.99,1.57291666666667,2,2.35,5.16,3,0.786458333333335,1,1.175,2.58,1.5,0,0,1,1,0
"779",2020-01-30,97.87,0.466666666666667,-1,-0.65,3.908,-2,0.466666666666667,-1,-0.65,3.908,-2,1,-1,-1,1,-1
"780",2020-01-31,97.39,-0.65625,-6,-3.6,-0.996,-5,-0.21875,-2,-1.2,-0.332,-1.66666666666667,-1,-1,-1,-0.333333333333333,-1
"781",2020-02-03,97.8,-0.42708333333333,-8,-3.85,3.657,0,-0.14236111111111,-2.66666666666667,-1.28333333333333,1.219,0,0.333333333333333,-1,-1,1,0.333333333333333
"782",2020-02-04,97.96,-0.520833333333333,-4,-3,0.268,-4,-0.520833333333333,-4,-3,0.268,-4,-1,-1,-1,1,-1
"783",2020-02-05,98.3,-1.38398333333333,-1,1.65,3.569,-3,-0.461327777777778,-0.333333333333333,0.55,1.18966666666667,-1,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333
"784",2020-02-06,98.5,-0.404166666666667,3,1.1,2.628,2,-0.404166666666667,3,1.1,2.628,2,-1,1,1,1,1
"785",2020-02-07,98.7,0.125,2,1.85,2.215,0,0.0625,1,0.925,1.1075,0,0,0,1,1,0
"786",2020-02-10,98.83,0.375,-1,-0.75,1.98,-1,0.375,-1,-0.75,1.98,-1,1,-1,-1,1,-1
"787",2020-02-11,98.72,1.77083333333333,2,3.15,7.226,2,0.885416666666667,1,1.575,3.613,1,1,1,1,1,1
"788",2020-02-12,99.05,0.895833333333333,-1,0.35,4.005,-1,0.895833333333333,-1,0.35,4.005,-1,1,-1,1,1,-1
"789",2020-02-13,99.07,-0.3625,1,-0.7,1.367,0,-0.18125,0.5,-0.35,0.6835,0,0,0,-1,1,0
"790",2020-02-14,99.12,0.59375,1,1.15,2.604,3,0.296875,0.5,0.575,1.302,1.5,0,0,1,1,0
"791",2020-02-17,99.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792",2020-02-18,99.44,0.291666666666667,-4,-3.6,5.922,-3,0.145833333333333,-2,-1.8,2.961,-1.5,0,-1,-1,1,-1
"793",2020-02-19,99.7,0.916666666666666,0,1.9,5.666,1,0.458333333333333,0,0.95,2.833,0.5,1,0,1,1,0
