"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"87",-2248.74120164016,-2246.75393563027,-2246.75647260564,-2247.59408874703,-2250.84509165929,-2246.99770669261,-2246.82498450204,-2233.40932919296,-2247.41072926348,-2252.16511640497,-2199.96306679402,-2247.87202366664,-2231.77164136172,-2246.96782540358,-2247.96956492345,-2247.79499865058
"88",-2248.66374164687,-2246.70036063984,-2246.6727430383,-2247.71323831082,-2251.73629373705,-2246.79611894916,-2246.82722600284,-2232.85185807239,-2247.44926175349,-2252.45626591549,-2201.9771364886,-2247.87698883839,-2230.92848567446,-2247.06723541224,-2247.87607201548,-2247.73998268486
"89",-2248.11195807148,-2246.12435764961,-2246.23984641004,-2246.67389628016,-2251.04868458134,-2246.38255342836,-2246.15591523769,-2235.40645642922,-2246.28562777304,-2252.02121658465,-2203.65735010224,-2246.76075778276,-2233.38741524545,-2246.14452815871,-2248.15402642999,-2246.8585786071
"90",-2249.1302732377,-2247.15846756377,-2247.13037733459,-2247.90411118423,-2252.83628768371,-2247.18774209005,-2247.13293023473,-2235.26733680722,-2247.46503535041,-2253.95130136947,-2203.70477502883,-2247.56248628149,-2232.98481013025,-2247.19735761692,-2249.52380857965,-2248.57153657394
"91",-2252.98540288779,-2251.10027106658,-2250.98550972059,-2251.68144801229,-2256.08968337935,-2251.04517245233,-2251.07511802479,-2237.2048316,-2251.5126618063,-2256.5337405257,-2213.39329963909,-2251.15660730506,-2235.1181085393,-2251.06162053034,-2252.54357280296,-2252.70229207578
"92",-2262.65728129375,-2260.70714720611,-2261.17494610948,-2260.71459564927,-2264.83371592816,-2261.36108135147,-2260.69615916004,-2245.08396588689,-2260.75820877384,-2265.46754436261,-2224.32201545402,-2260.92528959612,-2243.2537415203,-2260.71452102477,-2262.41737886896,-2261.46579935874
"93",-2270.11992546044,-2269.09893386674,-2268.17388819203,-2268.22110583357,-2271.56961471748,-2268.24924279518,-2268.67854227157,-2254.46559055156,-2268.31662343066,-2272.73697450469,-2227.0080452483,-2268.12373248606,-2253.65762445151,-2268.13407945969,-2269.83156660851,-2268.89338180341
"94",-2276.24064692364,-2275.38838475251,-2274.26156914305,-2274.47589467878,-2277.15001333566,-2274.24499734058,-2274.71321136127,-2261.22087974161,-2274.57672529402,-2278.52385701194,-2231.52971601666,-2274.24138530575,-2260.4373738733,-2274.28582797892,-2275.55703437474,-2275.11531611075
"95",-2280.67448033935,-2280.29316903686,-2278.68680850188,-2279.00092157271,-2281.15480328892,-2278.67676193957,-2279.49057091594,-2265.81528554179,-2279.40742331777,-2283.26848342406,-2238.17495397558,-2278.71838418736,-2264.45934202111,-2278.78490753642,-2280.07902838742,-2279.80188843275
"96",-2288.5049094415,-2288.58454215174,-2286.71778338603,-2287.09523606213,-2288.13902229597,-2286.5383815085,-2287.58898463282,-2268.68759741242,-2287.50356434332,-2290.2112374703,-2246.4896165205,-2286.66434542626,-2267.40288954634,-2286.66939458271,-2287.77560856497,-2287.95143336097
"97",-2292.66605317614,-2291.90897911394,-2290.73947210666,-2291.3078371226,-2292.22358997613,-2290.6759263273,-2291.26909987587,-2275.27085994099,-2291.85414499169,-2293.61203094481,-2247.18433338243,-2290.66625304283,-2273.20161086339,-2291.00412811978,-2291.69320926337,-2291.31801629411
"98",-2296.14518985271,-2295.90636178929,-2294.2333717395,-2294.9120016202,-2295.31022068341,-2294.19982544278,-2295.06435200087,-2277.31453153991,-2295.60557501507,-2296.75620275524,-2260.18893820899,-2294.1706501909,-2275.12382966767,-2294.57687342113,-2294.87756826812,-2295.1336957273
"99",-2308.32527042866,-2307.24269466611,-2306.52730203876,-2306.92959070815,-2308.35459972282,-2306.38135459828,-2307.13250142023,-2292.02996872652,-2308.10169860443,-2309.90121303721,-2265.91084422731,-2306.32650357868,-2289.92243274233,-2306.93397638215,-2306.95516531849,-2307.88828916335
"100",-2311.07881201765,-2309.33488445197,-2309.38116215117,-2309.65537270522,-2310.67958477142,-2309.14606982012,-2309.28090348159,-2297.21742020829,-2311.11671793624,-2311.93261985067,-2273.86002716176,-2309.31317896384,-2295.22577149355,-2310.0133831152,-2309.84913692748,-2311.09108671401
"101",-2320.16265509261,-2318.52112294834,-2318.24642632457,-2318.29653141945,-2319.04090397275,-2318.24959966549,-2318.8521662611,-2308.12698225631,-2319.17567564622,-2320.56702007975,-2279.80521190973,-2318.16679731437,-2306.47070525988,-2318.48861876052,-2318.94835459791,-2320.77834876633
"102",-2325.75104431868,-2323.77603761471,-2323.93140076893,-2323.79554343466,-2324.86808948291,-2323.88434600369,-2324.13827619459,-2308.49429648731,-2324.5772299179,-2326.55787929071,-2279.78322320439,-2323.9284522198,-2307.41564551488,-2323.95588569969,-2324.60517262933,-2326.25465564492
"103",-2328.06612593515,-2326.06618967437,-2326.33851700648,-2326.11452952735,-2326.9341527795,-2326.13172663286,-2326.27745044003,-2308.30625683622,-2326.89784044919,-2328.37974533163,-2292.36278244556,-2326.21689482999,-2307.42954000921,-2326.31818745499,-2326.71088262713,-2327.92708701896
"104",-2341.55062340325,-2339.8783374794,-2340.35901449421,-2340.30715759739,-2340.50676473979,-2339.96288676815,-2339.55623637782,-2324.52903675096,-2341.53086193871,-2341.77334506348,-2297.70470035744,-2340.06945119454,-2323.70548417484,-2340.38331181149,-2339.98436706002,-2341.60867574902
"105",-2343.57574915129,-2341.63235509254,-2343.45305290278,-2344.69701105456,-2344.22512676674,-2343.15707928799,-2341.73485034551,-2324.55606569247,-2344.8966522345,-2345.3416270099,-2299.83398177377,-2341.76489685474,-2324.02521737938,-2342.92199701563,-2342.57983417882,-2344.44807552488
"106",-2343.26418260189,-2341.35184131378,-2343.23371862723,-2344.61037565836,-2343.5637572218,-2343.14465965807,-2341.41097572632,-2327.01655526682,-2345.12429662585,-2345.12317569983,-2300.30477486364,-2341.2911667789,-2326.31327986417,-2343.11473556963,-2342.69541652513,-2344.56869784606
"107",-2346.54162411213,-2344.66304529235,-2346.23313354419,-2348.02173268153,-2346.41049335631,-2346.67977797273,-2344.70854698349,-2327.71965379592,-2348.09149690416,-2348.24392005262,-2302.13005278329,-2344.54187978798,-2326.87460489964,-2345.93989067429,-2346.27448161453,-2346.69133850455
"108",-2341.64317989971,-2339.64614961344,-2342.02899036468,-2345.27823029195,-2342.76562170104,-2342.9828807587,-2340.06880389715,-2323.24920997509,-2344.95610255439,-2344.8368124881,-2298.99434285219,-2339.8583336567,-2322.69495019512,-2341.91437607165,-2342.51798995705,-2342.05695066465
